order_id,order_date,customer_id,product_id,warehouse_id,quantity,sales_amount,discount,delivery_days
O36536,2024-10-06,C2694,P0357,W002,1,2308.88,0.07,9
O36537,2025-08-08,C2660,P0157,W001,10,38276.45,0.17,14
O36538,2024-06-13,C4582,P0239,W001,1,3894.74,0.07,2
O36539,2025-01-05,C1764,P0354,W004,6,22874.53,0.21,14
O36540,2025-01-05,C3547,P0379,W004,10,34871.04,0.17,6
O36541,2026-04-16,C4987,P0443,W004,4,19320.68,0.01,9
O36542,2024-08-30,C4543,P0475,W004,9,9670.57,0.03,14
O36543,2025-05-15,C2416,P0020,W005,9,56492.84,0.05,12
O36544,2025-06-20,C2921,P0496,W003,6,29870.89,0.18,2
O36545,2026-05-01,C1665,P0159,W004,6,27579.75,0.24,13
O36546,2025-09-18,C0301,P0128,W004,3,10189.22,0.16,9
O36547,2024-10-03,C0038,P0119,W004,6,42428.4,0.0,3
O36548,2024-08-18,C1760,P0418,W003,8,5136.18,0.19,1
O36549,2024-12-16,C2974,P0409,W005,1,4440.0,0.22,1
O36550,2025-05-11,C1315,P0211,W005,2,9574.51,0.08,13
O36551,2025-05-16,C3492,P0073,W003,2,8705.01,0.21,15
O36552,2025-12-23,C1426,P0193,W005,2,9959.2,0.0,3
O36553,2025-10-31,C3879,P0084,W001,3,2760.82,0.09,15
O36554,2025-12-03,C4284,P0371,W003,8,32350.08,0.04,7
O36555,2026-05-21,C4113,P0334,W001,1,5329.3,0.09,12
O36556,2025-10-03,C3692,P0366,W005,5,25684.07,0.15,12
O36557,2025-10-17,C1137,P0483,W001,2,9053.6,0.2,3
O36558,2025-04-27,C2471,P0044,W003,4,15612.25,0.24,15
O36559,2025-06-22,C0278,P0274,W001,6,29019.8,0.08,14
O36560,2026-02-16,C1679,P0046,W004,7,24568.64,0.14,5
O36561,2024-10-19,C1247,P0150,W003,7,8630.64,0.17,14
O36562,2024-10-23,C0279,P0273,W003,7,23791.45,0.07,13
O36563,2024-07-05,C4105,P0158,W005,10,30099.23,0.14,4
O36564,2025-11-17,C0067,P0246,W004,5,17673.91,0.18,13
O36565,2024-08-04,C4337,P0159,W002,10,58667.44,0.03,1
O36566,2025-01-01,C0925,P0284,W001,9,29231.85,0.11,8
O36567,2025-07-07,C2048,P0465,W002,9,23467.99,0.02,10
O36568,2025-07-13,C1968,P0427,W002,3,10957.32,0.09,1
O36569,2024-07-01,C1748,P0062,W005,10,57252.3,0.16,2
O36570,2026-01-08,C3760,P0497,W005,9,11288.07,0.17,7
O36571,2026-01-05,C0353,P0275,W005,1,2236.47,0.07,2
O36572,2025-04-12,C4724,P0097,W003,3,13251.01,0.17,13
O36573,2025-04-12,C1603,P0065,W004,9,18353.02,0.12,15
O36574,2026-04-24,C3182,P0479,W003,1,6444.29,0.08,2
O36575,2026-04-17,C3330,P0385,W002,9,58866.71,0.06,1
O36576,2025-10-24,C1272,P0276,W002,1,2469.36,0.22,5
O36577,2025-07-11,C1644,P0207,W005,4,9693.89,0.13,6
O36578,2025-11-29,C3117,P0295,W005,2,10307.64,0.07,6
O36579,2026-03-30,C3262,P0271,W001,6,22675.16,0.04,11
O36580,2024-11-01,C0492,P0235,W001,2,9680.42,0.0,2
O36581,2025-07-24,C3420,P0070,W002,7,12708.01,0.15,13
O36582,2025-05-28,C0377,P0244,W005,5,16991.2,0.09,3
O36583,2025-07-07,C0385,P0118,W005,1,4616.66,0.22,11
O36584,2025-04-09,C4699,P0104,W003,8,27299.73,0.05,12
O36585,2026-01-11,C0920,P0282,W005,10,71605.72,0.16,1
O36586,2026-06-05,C2346,P0302,W005,2,7426.22,0.2,6
O36587,2025-05-19,C1138,P0435,W004,5,28327.14,0.23,5
O36588,2025-04-10,C2937,P0351,W001,2,10234.8,0.17,9
O36589,2024-12-09,C4220,P0213,W004,1,3331.53,0.11,13
O36590,2025-01-26,C2490,P0492,W002,6,17874.22,0.1,3
O36591,2024-07-11,C4404,P0385,W003,4,24493.0,0.12,10
O36592,2024-11-29,C0326,P0031,W002,10,70389.93,0.07,5
O36593,2024-08-31,C4789,P0426,W003,4,2775.86,0.07,9
O36594,2024-08-29,C4073,P0357,W005,9,18098.66,0.19,10
O36595,2024-06-14,C1139,P0215,W002,1,4114.76,0.08,14
O36596,2024-06-27,C1769,P0205,W004,3,2209.53,0.06,11
O36597,2025-09-11,C4656,P0074,W003,9,44536.35,0.05,15
O36598,2026-03-31,C4582,P0330,W002,10,59393.88,0.02,11
O36599,2025-09-29,C0951,P0082,W002,10,40729.92,0.16,11
O36600,2026-03-01,C1317,P0041,W002,4,16358.33,0.16,14
O36601,2024-09-26,C1177,P0481,W001,1,1817.46,0.18,15
O36602,2025-04-21,C1613,P0434,W001,7,28966.56,0.23,3
O36603,2026-03-01,C4470,P0148,W002,2,7831.87,0.21,14
O36604,2025-12-14,C1723,P0304,W001,8,35354.37,0.09,3
O36605,2026-02-20,C4941,P0417,W003,3,4112.73,0.04,5
O36606,2024-09-17,C0391,P0283,W003,10,36591.16,0.08,8
O36607,2025-11-11,C3925,P0227,W003,3,2619.59,0.11,12
O36608,2024-06-25,C2576,P0498,W003,8,7521.07,0.11,9
O36609,2024-06-29,C4017,P0344,W002,2,2390.13,0.17,4
O36610,2026-01-28,C3206,P0006,W003,4,20431.08,0.0,5
O36611,2025-10-02,C1574,P0036,W004,10,20298.56,0.05,4
O36612,2026-02-03,C2314,P0196,W002,6,2623.42,0.05,6
O36613,2026-05-06,C0622,P0236,W003,10,46121.89,0.24,6
O36614,2025-11-15,C2400,P0180,W001,5,1334.8,0.06,11
O36615,2024-10-30,C1856,P0185,W003,4,20892.58,0.22,13
O36616,2024-11-09,C1637,P0440,W001,8,26965.63,0.2,14
O36617,2024-12-22,C3922,P0100,W005,5,8886.74,0.22,7
O36618,2025-04-30,C4118,P0102,W003,3,3971.28,0.17,13
O36619,2026-02-20,C4784,P0250,W003,5,10882.9,0.24,10
O36620,2025-09-24,C3717,P0160,W004,5,19027.29,0.17,4
O36621,2026-01-09,C4726,P0187,W002,7,28620.1,0.18,11
O36622,2025-07-21,C2280,P0260,W002,4,4728.45,0.14,11
O36623,2026-01-26,C0964,P0032,W002,8,13319.2,0.09,8
O36624,2025-04-08,C3380,P0314,W002,6,2014.77,0.03,9
O36625,2025-03-16,C2690,P0430,W003,5,12070.96,0.14,2
O36626,2025-12-06,C3042,P0255,W001,3,2558.38,0.08,14
O36627,2025-05-21,C2524,P0197,W002,9,28175.88,0.18,1
O36628,2025-12-25,C0604,P0315,W001,6,9623.2,0.05,3
O36629,2025-07-06,C2216,P0346,W001,3,10387.19,0.06,15
O36630,2026-02-18,C2390,P0402,W004,5,18999.03,0.17,2
O36631,2025-03-27,C4087,P0014,W005,4,19010.41,0.23,6
O36632,2025-06-26,C4120,P0068,W004,10,10199.36,0.03,1
O36633,2025-08-05,C1738,P0036,W003,9,16153.38,0.16,8
O36634,2025-06-15,C4414,P0478,W004,8,32168.61,0.17,4
O36635,2024-12-01,C4613,P0339,W003,2,12999.66,0.12,12
O36636,2024-08-09,C0719,P0447,W005,5,3673.24,0.06,8
O36637,2025-09-03,C3492,P0354,W003,3,13174.57,0.09,9
O36638,2025-11-14,C3855,P0260,W001,10,12233.5,0.11,1
O36639,2025-04-06,C0276,P0223,W002,2,9103.7,0.1,8
O36640,2025-08-16,C4146,P0366,W003,3,17223.43,0.05,15
O36641,2024-11-01,C0834,P0347,W005,4,22385.05,0.06,9
O36642,2026-04-13,C3926,P0468,W003,7,25771.47,0.12,4
O36643,2026-05-03,C1016,P0273,W001,6,19077.01,0.13,3
O36644,2025-08-02,C3204,P0332,W004,4,16844.86,0.15,10
O36645,2025-01-23,C0816,P0459,W005,4,14860.84,0.22,7
O36646,2025-06-03,C2941,P0052,W004,7,22293.88,0.01,5
O36647,2026-02-03,C4589,P0270,W004,1,3124.41,0.09,5
O36648,2024-09-30,C4919,P0002,W005,4,1367.55,0.21,1
O36649,2025-06-07,C1270,P0314,W002,3,976.23,0.06,2
O36650,2026-05-11,C2075,P0114,W004,5,13811.39,0.01,2
O36651,2025-12-06,C3406,P0491,W001,2,1073.82,0.2,7
O36652,2026-03-04,C3988,P0464,W003,8,21113.8,0.12,3
O36653,2025-07-14,C3442,P0439,W002,2,13035.77,0.01,5
O36654,2025-09-02,C4601,P0416,W001,9,36430.73,0.03,14
O36655,2026-04-18,C0448,P0209,W003,5,14163.51,0.12,15
O36656,2026-04-12,C1209,P0022,W002,7,43521.61,0.22,7
O36657,2025-12-20,C3585,P0032,W002,10,16649.0,0.09,10
O36658,2024-07-15,C1068,P0454,W003,10,48511.32,0.11,11
O36659,2025-07-12,C2885,P0358,W005,5,14934.82,0.08,12
O36660,2025-03-28,C1773,P0105,W005,5,22777.08,0.08,2
O36661,2025-11-10,C2359,P0375,W001,6,23027.38,0.22,2
O36662,2025-01-16,C3274,P0490,W004,9,23911.67,0.12,5
O36663,2025-12-15,C3201,P0303,W005,4,11574.29,0.14,11
O36664,2024-07-05,C1347,P0062,W004,5,32374.81,0.05,2
O36665,2025-10-27,C3983,P0084,W001,10,9708.38,0.04,11
O36666,2026-04-24,C4528,P0017,W003,8,19656.76,0.19,11
O36667,2026-01-24,C4957,P0180,W002,3,834.96,0.02,7
O36668,2025-12-21,C0107,P0039,W004,7,32183.27,0.05,4
O36669,2024-07-15,C1441,P0378,W005,2,1381.07,0.22,3
O36670,2024-12-29,C3513,P0127,W003,3,6980.82,0.05,1
O36671,2025-12-02,C1390,P0454,W001,1,5232.68,0.04,8
O36672,2025-09-03,C3182,P0482,W004,3,9615.01,0.08,13
O36673,2025-02-01,C4552,P0369,W001,8,27518.85,0.15,7
O36674,2025-05-04,C0171,P0169,W004,9,4063.18,0.2,4
O36675,2025-09-26,C3061,P0062,W002,6,40076.61,0.02,4
O36676,2024-08-25,C0799,P0255,W001,1,797.18,0.14,6
O36677,2026-04-12,C3166,P0260,W005,2,2309.24,0.16,10
O36678,2024-08-26,C0929,P0453,W003,8,53974.94,0.11,6
O36679,2024-10-25,C3273,P0052,W002,5,12868.04,0.2,4
O36680,2024-06-25,C1688,P0416,W003,6,23536.0,0.06,10
O36681,2025-08-18,C2258,P0459,W001,6,26292.26,0.08,13
O36682,2024-10-19,C3927,P0382,W002,5,34234.55,0.23,6
O36683,2024-06-22,C0569,P0422,W005,2,10869.05,0.01,8
O36684,2025-05-14,C2962,P0348,W005,2,12338.82,0.06,4
O36685,2025-10-02,C3792,P0281,W004,7,41988.67,0.08,10
O36686,2026-05-09,C1669,P0385,W004,9,46968.12,0.25,4
O36687,2025-08-27,C2373,P0051,W004,9,37906.57,0.14,1
O36688,2026-04-07,C1936,P0411,W003,2,14605.42,0.11,7
O36689,2025-02-07,C3823,P0240,W003,7,35952.99,0.06,1
O36690,2025-08-31,C2628,P0349,W001,10,76796.28,0.14,13
O36691,2026-01-12,C4849,P0176,W002,7,39813.54,0.06,5
O36692,2025-07-25,C2845,P0209,W003,4,12747.16,0.01,14
O36693,2025-08-08,C1021,P0185,W005,7,35624.53,0.24,9
O36694,2026-01-14,C1891,P0140,W005,2,12013.7,0.14,7
O36695,2025-08-18,C3545,P0499,W001,1,3865.57,0.07,11
O36696,2025-06-10,C2488,P0378,W001,8,5878.39,0.17,8
O36697,2025-12-05,C4468,P0451,W004,10,6528.42,0.15,6
O36698,2025-10-16,C3213,P0296,W005,1,2588.59,0.22,10
O36699,2024-07-02,C3088,P0332,W003,7,27050.86,0.22,3
O36700,2026-05-06,C0797,P0162,W002,1,1933.89,0.15,13
O36701,2025-12-15,C2011,P0430,W002,2,5614.4,0.0,3
O36702,2025-02-23,C0615,P0402,W004,4,13734.24,0.25,13
O36703,2025-01-25,C3830,P0184,W002,10,8842.83,0.24,9
O36704,2025-07-08,C2811,P0133,W002,7,16803.47,0.2,5
O36705,2025-09-13,C3106,P0026,W004,3,698.33,0.2,11
O36706,2025-12-11,C4803,P0405,W001,4,28770.64,0.02,4
O36707,2025-05-27,C2029,P0396,W003,9,49429.21,0.17,6
O36708,2024-08-30,C3310,P0423,W003,2,5278.25,0.11,13
O36709,2026-03-24,C0229,P0273,W003,3,8442.13,0.23,13
O36710,2026-02-15,C2770,P0162,W003,10,20703.96,0.09,3
O36711,2026-01-19,C0933,P0060,W002,8,35125.75,0.19,13
O36712,2025-12-07,C4005,P0126,W003,3,12850.84,0.16,7
O36713,2024-09-14,C3823,P0222,W005,4,3850.65,0.21,7
O36714,2025-11-19,C2066,P0154,W003,9,36027.79,0.2,4
O36715,2025-02-26,C3964,P0497,W004,5,7480.04,0.01,11
O36716,2025-11-18,C3992,P0288,W003,5,4640.45,0.09,11
O36717,2026-05-15,C0591,P0203,W001,6,36669.74,0.09,9
O36718,2026-01-01,C1416,P0349,W002,2,14287.68,0.2,7
O36719,2025-02-17,C4531,P0322,W001,10,17440.53,0.01,3
O36720,2026-04-03,C0901,P0414,W001,3,2418.34,0.16,4
O36721,2025-06-25,C4508,P0361,W002,8,25493.36,0.21,14
O36722,2026-05-11,C0543,P0021,W004,3,17549.28,0.2,5
O36723,2025-04-10,C4341,P0488,W003,4,7438.54,0.04,7
O36724,2025-12-03,C0245,P0041,W004,8,35053.56,0.1,6
O36725,2024-11-12,C2720,P0051,W004,5,22528.45,0.08,6
O36726,2025-03-15,C3959,P0065,W004,9,20855.7,0.0,10
O36727,2024-08-26,C4452,P0253,W005,9,18499.77,0.02,14
O36728,2025-10-04,C0292,P0259,W002,9,55388.15,0.08,5
O36729,2024-12-24,C0308,P0098,W001,7,40089.31,0.13,13
O36730,2026-02-25,C4443,P0017,W001,5,12740.49,0.16,15
O36731,2025-08-25,C1105,P0310,W002,8,13934.04,0.23,4
O36732,2025-08-21,C3079,P0376,W005,5,23047.97,0.11,7
O36733,2025-03-17,C2167,P0247,W003,6,32094.66,0.15,14
O36734,2025-11-13,C1694,P0060,W004,8,41196.86,0.05,2
O36735,2025-10-25,C0713,P0202,W004,8,20453.9,0.07,9
O36736,2024-11-08,C2891,P0433,W005,2,6353.71,0.16,2
O36737,2024-09-03,C4169,P0073,W001,1,4793.27,0.13,12
O36738,2025-12-20,C3298,P0318,W001,1,5477.35,0.1,9
O36739,2024-08-20,C0388,P0138,W004,1,6678.15,0.13,12
O36740,2024-08-30,C2031,P0004,W003,9,4658.44,0.17,6
O36741,2026-03-12,C3106,P0119,W003,9,55369.06,0.13,13
O36742,2025-04-02,C3523,P0134,W001,4,26463.06,0.02,9
O36743,2025-05-04,C0893,P0437,W005,8,36439.87,0.05,13
O36744,2026-03-01,C1419,P0282,W002,8,51146.94,0.25,11
O36745,2025-01-05,C4563,P0238,W002,5,21680.67,0.11,15
O36746,2024-12-18,C4213,P0061,W003,8,39454.48,0.15,1
O36747,2026-05-03,C4774,P0174,W005,8,27497.04,0.17,15
O36748,2025-11-08,C1726,P0087,W003,10,16438.65,0.17,14
O36749,2025-02-12,C1986,P0395,W001,1,3177.03,0.02,3
O36750,2025-05-23,C4189,P0363,W003,6,16023.2,0.22,5
O36751,2026-05-15,C0513,P0307,W002,3,15468.96,0.02,10
O36752,2025-10-04,C3084,P0467,W005,1,6168.04,0.16,8
O36753,2024-08-05,C1852,P0322,W004,2,2994.84,0.15,6
O36754,2025-02-01,C0843,P0252,W005,5,25804.83,0.06,7
O36755,2026-01-25,C1196,P0010,W004,4,22953.01,0.02,2
O36756,2026-01-06,C1069,P0392,W003,9,5594.16,0.24,4
O36757,2025-08-16,C0739,P0183,W003,1,4260.93,0.03,13
O36758,2025-04-04,C2713,P0073,W004,5,25894.65,0.06,4
O36759,2024-08-04,C4826,P0198,W003,6,39810.96,0.07,2
O36760,2025-08-09,C1741,P0261,W003,7,29521.66,0.01,2
O36761,2025-10-13,C4339,P0096,W005,4,8469.95,0.09,10
O36762,2025-07-11,C4783,P0414,W005,3,2706.24,0.06,14
O36763,2025-03-25,C1514,P0346,W004,9,32487.59,0.02,2
O36764,2024-12-08,C2785,P0034,W003,6,26953.06,0.04,10
O36765,2025-02-15,C3739,P0171,W004,8,58625.49,0.07,7
O36766,2024-12-31,C0629,P0449,W002,1,6051.74,0.19,4
O36767,2025-12-11,C3480,P0273,W004,3,8990.32,0.18,12
O36768,2024-10-08,C1875,P0036,W003,4,6666.47,0.22,3
O36769,2026-01-17,C4772,P0194,W005,8,40698.11,0.13,5
O36770,2025-11-02,C3390,P0330,W001,2,10424.23,0.14,7
O36771,2026-01-22,C3191,P0238,W003,7,27283.54,0.2,12
O36772,2024-10-25,C2469,P0017,W005,10,23357.56,0.23,9
O36773,2025-05-20,C0673,P0069,W003,6,32200.74,0.1,13
O36774,2026-01-21,C1600,P0172,W005,6,24448.71,0.17,1
O36775,2024-10-02,C0899,P0270,W005,7,18265.79,0.24,3
O36776,2026-02-05,C1913,P0134,W001,9,58326.74,0.04,3
O36777,2025-07-27,C3040,P0147,W004,7,31278.38,0.19,6
O36778,2025-01-02,C1776,P0112,W005,3,7450.78,0.05,11
O36779,2025-06-07,C0597,P0252,W004,8,33381.57,0.24,12
O36780,2024-08-02,C1098,P0195,W003,8,32710.62,0.14,12
O36781,2026-05-07,C4784,P0400,W004,10,51142.56,0.07,7
O36782,2026-02-06,C2924,P0042,W002,8,11803.23,0.08,13
O36783,2025-11-20,C3053,P0200,W001,5,1797.34,0.25,15
O36784,2025-10-18,C4515,P0005,W004,4,33415.83,0.04,12
O36785,2025-11-05,C1264,P0435,W002,1,5812.58,0.21,7
O36786,2025-12-20,C4938,P0056,W001,4,23826.34,0.13,1
O36787,2026-05-22,C2171,P0435,W004,2,12508.09,0.15,4
O36788,2024-06-28,C3444,P0266,W001,10,34732.65,0.14,3
O36789,2024-07-15,C3191,P0174,W004,7,24059.91,0.17,11
O36790,2025-06-25,C3761,P0408,W002,8,12557.58,0.14,1
O36791,2025-09-27,C2655,P0253,W003,6,10319.6,0.18,10
O36792,2024-09-03,C3875,P0489,W001,2,5921.27,0.12,10
O36793,2024-09-04,C0037,P0060,W004,7,34529.48,0.09,3
O36794,2025-01-23,C3015,P0316,W001,2,6946.1,0.13,3
O36795,2024-07-30,C2886,P0137,W001,3,4342.46,0.21,3
O36796,2024-08-27,C1126,P0343,W004,9,33365.01,0.03,13
O36797,2025-12-08,C3723,P0476,W005,1,3444.72,0.23,11
O36798,2025-05-08,C3614,P0163,W004,8,47414.2,0.23,10
O36799,2025-08-02,C2618,P0144,W004,5,16019.98,0.16,1
O36800,2024-09-19,C3903,P0366,W005,1,5197.25,0.14,6
O36801,2025-06-05,C2256,P0373,W004,9,21277.83,0.22,10
O36802,2025-09-23,C1956,P0391,W001,6,6949.82,0.09,4
O36803,2024-06-26,C1345,P0053,W003,9,31638.29,0.13,2
O36804,2026-06-01,C4131,P0488,W003,5,9491.89,0.02,13
O36805,2026-05-08,C4475,P0285,W004,4,17609.56,0.16,15
O36806,2024-07-17,C4594,P0204,W002,2,9345.84,0.24,3
O36807,2025-12-04,C1103,P0384,W003,2,3380.25,0.09,8
O36808,2026-05-16,C2552,P0229,W004,10,26774.64,0.17,4
O36809,2025-01-05,C3313,P0353,W003,7,25905.41,0.22,5
O36810,2024-09-18,C3550,P0171,W003,10,71705.91,0.09,12
O36811,2026-01-27,C1287,P0127,W002,1,1984.02,0.19,11
O36812,2024-09-19,C4884,P0256,W002,7,32071.5,0.18,12
O36813,2026-02-05,C4142,P0109,W001,2,8578.89,0.1,10
O36814,2024-10-06,C2155,P0320,W001,6,31027.61,0.05,7
O36815,2025-04-09,C0496,P0285,W002,7,34852.25,0.05,7
O36816,2025-07-25,C1957,P0137,W002,4,6449.56,0.12,12
O36817,2025-01-13,C0493,P0054,W004,1,2008.56,0.2,5
O36818,2026-05-18,C2438,P0189,W001,3,10291.24,0.15,12
O36819,2024-09-17,C2071,P0135,W004,5,27772.3,0.06,7
O36820,2026-05-01,C4011,P0405,W005,3,17394.5,0.21,6
O36821,2024-07-23,C1870,P0211,W002,6,27786.9,0.11,5
O36822,2025-08-01,C2495,P0269,W003,4,15763.16,0.0,5
O36823,2025-04-19,C3501,P0055,W005,5,17297.91,0.13,7
O36824,2025-12-09,C4648,P0031,W005,1,6736.24,0.11,13
O36825,2026-03-20,C0136,P0251,W003,5,2668.38,0.21,14
O36826,2025-12-04,C0384,P0209,W002,4,10687.01,0.17,13
O36827,2025-04-07,C2752,P0031,W002,4,26036.71,0.14,2
O36828,2026-05-02,C0999,P0146,W003,1,6327.81,0.0,12
O36829,2024-11-29,C4239,P0130,W004,4,10619.05,0.21,3
O36830,2025-06-05,C2109,P0217,W002,10,35217.12,0.2,12
O36831,2025-02-06,C3339,P0133,W005,5,14252.94,0.05,11
O36832,2024-10-18,C1156,P0312,W002,5,16795.01,0.11,6
O36833,2024-06-16,C1129,P0043,W002,1,2651.53,0.05,11
O36834,2025-01-01,C2659,P0026,W002,3,750.7,0.14,1
O36835,2025-11-06,C3376,P0116,W005,2,7207.35,0.03,12
O36836,2024-09-02,C1527,P0195,W001,1,3803.56,0.2,13
O36837,2026-01-21,C0452,P0192,W001,5,6770.4,0.2,7
O36838,2025-02-19,C4783,P0164,W001,6,26659.53,0.19,13
O36839,2025-06-16,C3779,P0365,W005,8,13927.72,0.06,7
O36840,2026-04-10,C1142,P0313,W001,7,21916.06,0.01,4
O36841,2025-01-12,C3566,P0024,W005,5,15141.82,0.25,11
O36842,2025-06-18,C3838,P0396,W001,4,25409.4,0.04,9
O36843,2026-05-07,C1253,P0300,W002,3,16305.51,0.0,6
O36844,2025-01-14,C2742,P0006,W002,1,5107.77,0.0,6
O36845,2025-09-14,C3429,P0031,W003,6,37692.67,0.17,14
O36846,2025-01-11,C1445,P0308,W003,9,8510.95,0.11,8
O36847,2025-05-19,C3584,P0134,W002,8,42124.87,0.22,7
O36848,2026-05-18,C1831,P0352,W005,5,18081.2,0.2,3
O36849,2025-06-16,C1003,P0464,W002,2,5338.43,0.11,11
O36850,2025-06-25,C3286,P0241,W003,2,5897.61,0.17,8
O36851,2024-06-18,C0635,P0413,W004,5,13107.82,0.19,15
O36852,2025-11-08,C2435,P0366,W002,9,40792.34,0.25,3
O36853,2026-02-22,C4805,P0336,W005,1,2562.37,0.16,13
O36854,2025-12-29,C3821,P0428,W004,5,6768.34,0.23,9
O36855,2026-03-23,C4814,P0466,W001,6,36313.51,0.17,8
O36856,2025-08-30,C2571,P0032,W001,2,3366.39,0.08,6
O36857,2026-05-23,C2433,P0389,W003,10,6517.82,0.04,9
O36858,2025-07-29,C3627,P0434,W005,3,13542.81,0.16,4
O36859,2025-06-17,C4029,P0405,W001,6,40954.13,0.07,10
O36860,2025-03-17,C2653,P0192,W002,9,13862.39,0.09,10
O36861,2025-04-20,C0820,P0037,W005,5,3390.89,0.09,11
O36862,2025-04-06,C4974,P0014,W005,6,29996.94,0.19,1
O36863,2025-11-28,C2502,P0305,W005,1,3049.27,0.21,8
O36864,2025-04-24,C3359,P0199,W003,5,25163.91,0.18,15
O36865,2024-07-14,C3726,P0275,W004,3,6492.99,0.1,3
O36866,2024-09-18,C1151,P0151,W004,3,16612.64,0.07,5
O36867,2025-03-26,C2653,P0045,W002,10,47147.95,0.18,1
O36868,2025-04-29,C3280,P0191,W002,8,17028.61,0.17,15
O36869,2025-12-30,C0581,P0403,W005,7,6266.06,0.08,12
O36870,2026-04-03,C1715,P0291,W001,1,1474.64,0.08,5
O36871,2025-09-11,C3337,P0477,W004,5,34539.03,0.06,3
O36872,2026-05-06,C2418,P0233,W003,8,40388.36,0.01,2
O36873,2026-04-20,C1297,P0192,W005,7,9478.56,0.2,6
O36874,2024-10-06,C0028,P0485,W001,1,1533.91,0.13,6
O36875,2024-11-04,C2940,P0463,W005,2,12783.76,0.16,7
O36876,2026-01-11,C3212,P0196,W003,2,764.02,0.17,11
O36877,2025-10-18,C3999,P0094,W001,7,35282.38,0.0,11
O36878,2025-03-27,C4983,P0251,W002,3,1661.83,0.18,6
O36879,2024-08-06,C4388,P0334,W002,7,38534.91,0.06,7
O36880,2024-08-10,C1573,P0054,W003,5,11549.22,0.08,12
O36881,2024-06-28,C0690,P0454,W004,2,9484.24,0.13,2
O36882,2025-01-05,C1513,P0327,W005,1,2520.29,0.05,4
O36883,2025-04-26,C2202,P0308,W004,9,7267.77,0.24,15
O36884,2025-06-27,C0019,P0055,W003,3,10975.22,0.08,10
O36885,2025-11-27,C4394,P0111,W001,1,574.38,0.17,10
O36886,2025-02-09,C4509,P0351,W005,10,46858.1,0.24,12
O36887,2025-03-12,C0602,P0269,W003,5,17142.44,0.13,4
O36888,2026-04-27,C3117,P0157,W004,4,14019.32,0.24,10
O36889,2024-07-19,C4915,P0237,W002,4,20572.43,0.23,2
O36890,2025-09-23,C2112,P0388,W004,6,31254.28,0.21,1
O36891,2024-12-12,C3108,P0268,W005,8,24882.06,0.22,5
O36892,2025-08-01,C1259,P0384,W004,5,8079.17,0.13,6
O36893,2026-02-27,C0529,P0159,W005,3,17237.34,0.05,2
O36894,2025-11-02,C3369,P0402,W003,5,20143.55,0.12,2
O36895,2025-01-25,C0462,P0483,W003,4,17880.86,0.21,1
O36896,2024-12-01,C0284,P0362,W005,8,7294.71,0.05,12
O36897,2025-05-29,C1388,P0149,W003,3,8123.62,0.07,6
O36898,2025-07-28,C4436,P0149,W005,10,25914.04,0.11,6
O36899,2025-01-13,C3709,P0091,W005,8,43368.94,0.13,2
O36900,2026-01-26,C2010,P0190,W003,2,7012.15,0.09,15
O36901,2025-03-10,C1473,P0061,W003,10,49898.32,0.14,7
O36902,2024-06-21,C0537,P0186,W003,9,42040.46,0.1,5
O36903,2024-12-20,C4441,P0095,W003,8,25366.39,0.21,12
O36904,2026-02-07,C0524,P0026,W005,9,2173.55,0.17,9
O36905,2025-11-19,C4363,P0162,W003,3,5187.36,0.24,12
O36906,2025-06-29,C3047,P0487,W004,3,13327.14,0.19,10
O36907,2025-10-22,C1347,P0265,W004,9,64912.95,0.07,2
O36908,2026-01-19,C3567,P0491,W004,3,1892.61,0.06,6
O36909,2026-05-26,C0443,P0466,W001,7,49001.37,0.04,4
O36910,2025-03-20,C2835,P0197,W002,4,12828.04,0.16,8
O36911,2025-10-21,C3551,P0058,W004,3,19904.62,0.19,13
O36912,2026-05-02,C0348,P0462,W005,7,30108.29,0.04,9
O36913,2025-02-09,C0428,P0364,W002,10,73642.66,0.17,7
O36914,2024-08-11,C2323,P0320,W004,9,37233.13,0.24,7
O36915,2025-09-30,C2078,P0494,W003,6,28763.23,0.14,4
O36916,2025-01-29,C4851,P0422,W003,6,29313.5,0.11,13
O36917,2025-12-12,C3371,P0466,W002,7,49001.37,0.04,13
O36918,2024-11-17,C1482,P0442,W002,5,6968.66,0.13,9
O36919,2025-03-05,C4277,P0229,W005,9,26129.47,0.1,11
O36920,2025-08-08,C4953,P0472,W001,7,36762.66,0.06,7
O36921,2024-10-28,C1768,P0485,W004,3,4866.21,0.08,3
O36922,2025-03-23,C0947,P0444,W004,8,23869.92,0.0,4
O36923,2025-11-08,C2133,P0144,W001,9,29522.53,0.14,3
O36924,2025-07-08,C1905,P0167,W001,8,16885.57,0.2,11
O36925,2025-08-28,C4532,P0238,W005,1,4287.41,0.12,15
O36926,2025-07-21,C1172,P0268,W003,2,7257.27,0.09,15
O36927,2025-08-09,C4257,P0201,W003,5,26897.52,0.03,2
O36928,2025-02-06,C0227,P0318,W003,2,10832.97,0.11,3
O36929,2024-12-07,C2046,P0245,W001,10,33189.12,0.1,14
O36930,2025-07-29,C4452,P0225,W004,9,15989.25,0.24,2
O36931,2026-03-05,C3057,P0295,W003,6,24937.83,0.25,7
O36932,2025-03-05,C4553,P0369,W003,9,31687.15,0.13,4
O36933,2025-02-25,C3974,P0372,W002,9,54186.61,0.11,12
